날자,시간,DDC_ID,POINT_ID,포인트명,사용량
20160319,183000,V000000000,4150,설비 main 전력량_지침*,0
20160319,184500,V000000000,4150,설비 main 전력량_지침*,0
20160319,190000,V000000000,4150,설비 main 전력량_지침*,0
20160319,191500,V000000000,4150,설비 main 전력량_지침*,0
20160319,193000,V000000000,4150,설비 main 전력량_지침*,0.828
20160319,194500,V000000000,4150,설비 main 전력량_지침*,0.59
20160319,200000,V000000000,4150,설비 main 전력량_지침*,0.829
20160319,201500,V000000000,4150,설비 main 전력량_지침*,2.352
20160319,203000,V000000000,4150,설비 main 전력량_지침*,0.691
20160319,204500,V000000000,4150,설비 main 전력량_지침*,0
20160319,210000,V000000000,4150,설비 main 전력량_지침*,0
20160319,211500,V000000000,4150,설비 main 전력량_지침*,0
20160319,213000,V000000000,4150,설비 main 전력량_지침*,0.828
20160319,214500,V000000000,4150,설비 main 전력량_지침*,0.832
20160319,220000,V000000000,4150,설비 main 전력량_지침*,0.691
20160319,221500,V000000000,4150,설비 main 전력량_지침*,0.692
20160319,223000,V000000000,4150,설비 main 전력량_지침*,0
20160319,224500,V000000000,4150,설비 main 전력량_지침*,0
20160319,230000,V000000000,4150,설비 main 전력량_지침*,0
20160319,231500,V000000000,4150,설비 main 전력량_지침*,0
20160319,233000,V000000000,4150,설비 main 전력량_지침*,0
20160319,234500,V000000000,4150,설비 main 전력량_지침*,0
20160320,0,V000000000,4150,설비 main 전력량_지침*,0
20160320,1500,V000000000,4150,설비 main 전력량_지침*,0
20160320,3000,V000000000,4150,설비 main 전력량_지침*,0
20160320,4500,V000000000,4150,설비 main 전력량_지침*,2.36
20160320,10000,V000000000,4150,설비 main 전력량_지침*,0
20160320,11500,V000000000,4150,설비 main 전력량_지침*,0
20160320,13000,V000000000,4150,설비 main 전력량_지침*,0.692
20160320,14500,V000000000,4150,설비 main 전력량_지침*,0
20160320,20000,V000000000,4150,설비 main 전력량_지침*,0.692
20160320,21500,V000000000,4150,설비 main 전력량_지침*,0
20160320,23000,V000000000,4150,설비 main 전력량_지침*,0
20160320,24500,V000000000,4150,설비 main 전력량_지침*,0
20160320,30000,V000000000,4150,설비 main 전력량_지침*,0
20160320,31500,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,33000,V000000000,4150,설비 main 전력량_지침*,0
20160320,34500,V000000000,4150,설비 main 전력량_지침*,0
20160320,40000,V000000000,4150,설비 main 전력량_지침*,1.656
20160320,41500,V000000000,4150,설비 main 전력량_지침*,0
20160320,43000,V000000000,4150,설비 main 전력량_지침*,0
20160320,44500,V000000000,4150,설비 main 전력량_지침*,0
20160320,50000,V000000000,4150,설비 main 전력량_지침*,0.829
20160320,51500,V000000000,4150,설비 main 전력량_지침*,0.829
20160320,53000,V000000000,4150,설비 main 전력량_지침*,0
20160320,54500,V000000000,4150,설비 main 전력량_지침*,0
20160320,60000,V000000000,4150,설비 main 전력량_지침*,0
20160320,61500,V000000000,4150,설비 main 전력량_지침*,0
20160320,63000,V000000000,4150,설비 main 전력량_지침*,0
20160320,64500,V000000000,4150,설비 main 전력량_지침*,0
20160320,70000,V000000000,4150,설비 main 전력량_지침*,0
20160320,71500,V000000000,4150,설비 main 전력량_지침*,0
20160320,73000,V000000000,4150,설비 main 전력량_지침*,1.284
20160320,74500,V000000000,4150,설비 main 전력량_지침*,1.529
20160320,80000,V000000000,4150,설비 main 전력량_지침*,0
20160320,81500,V000000000,4150,설비 main 전력량_지침*,0
20160320,83000,V000000000,4150,설비 main 전력량_지침*,0
20160320,84500,V000000000,4150,설비 main 전력량_지침*,0
20160320,90000,V000000000,4150,설비 main 전력량_지침*,0
20160320,91500,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,93000,V000000000,4150,설비 main 전력량_지침*,0
20160320,94500,V000000000,4150,설비 main 전력량_지침*,0
20160320,100000,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,101500,V000000000,4150,설비 main 전력량_지침*,0
20160320,103000,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,104500,V000000000,4150,설비 main 전력량_지침*,0
20160320,110000,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,111500,V000000000,4150,설비 main 전력량_지침*,0
20160320,113000,V000000000,4150,설비 main 전력량_지침*,0
20160320,114500,V000000000,4150,설비 main 전력량_지침*,0
20160320,120000,V000000000,4150,설비 main 전력량_지침*,0
20160320,121500,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,123000,V000000000,4150,설비 main 전력량_지침*,0.693
20160320,124500,V000000000,4150,설비 main 전력량_지침*,0
20160320,130000,V000000000,4150,설비 main 전력량_지침*,0
20160320,131500,V000000000,4150,설비 main 전력량_지침*,0
20160320,133000,V000000000,4150,설비 main 전력량_지침*,0.691
20160320,134500,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,140000,V000000000,4150,설비 main 전력량_지침*,1.664
20160320,141500,V000000000,4150,설비 main 전력량_지침*,0
20160320,143000,V000000000,4150,설비 main 전력량_지침*,0
20160320,144500,V000000000,4150,설비 main 전력량_지침*,0.82
20160320,150000,V000000000,4150,설비 main 전력량_지침*,0
20160320,151500,V000000000,4150,설비 main 전력량_지침*,0
20160320,153000,V000000000,4150,설비 main 전력량_지침*,0
20160320,154500,V000000000,4150,설비 main 전력량_지침*,0
20160320,160000,V000000000,4150,설비 main 전력량_지침*,0
20160320,161500,V000000000,4150,설비 main 전력량_지침*,0.691
20160320,163000,V000000000,4150,설비 main 전력량_지침*,0.692
20160320,164500,V000000000,4150,설비 main 전력량_지침*,0
20160320,170000,V000000000,4150,설비 main 전력량_지침*,0
20160320,171500,V000000000,4150,설비 main 전력량_지침*,0
20160320,173000,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,174500,V000000000,4150,설비 main 전력량_지침*,0
20160320,180000,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,181500,V000000000,4150,설비 main 전력량_지침*,0
20160320,183000,V000000000,4150,설비 main 전력량_지침*,0.828
20160320,184500,V000000000,4150,설비 main 전력량_지침*,0
20160320,190000,V000000000,4150,설비 main 전력량_지침*,0.591
20160320,191500,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,193000,V000000000,4150,설비 main 전력량_지침*,0.693
20160320,194500,V000000000,4150,설비 main 전력량_지침*,0
20160320,200000,V000000000,4150,설비 main 전력량_지침*,0
20160320,201500,V000000000,4150,설비 main 전력량_지침*,0
20160320,203000,V000000000,4150,설비 main 전력량_지침*,0
20160320,204500,V000000000,4150,설비 main 전력량_지침*,0
20160320,210000,V000000000,4150,설비 main 전력량_지침*,0
20160320,211500,V000000000,4150,설비 main 전력량_지침*,0.693
20160320,213000,V000000000,4150,설비 main 전력량_지침*,0
20160320,214500,V000000000,4150,설비 main 전력량_지침*,0
20160320,220000,V000000000,4150,설비 main 전력량_지침*,0
20160320,221500,V000000000,4150,설비 main 전력량_지침*,0
20160320,223000,V000000000,4150,설비 main 전력량_지침*,0.836
20160320,224500,V000000000,4150,설비 main 전력량_지침*,0
20160320,230000,V000000000,4150,설비 main 전력량_지침*,0.692
20160320,231500,V000000000,4150,설비 main 전력량_지침*,0
20160320,233000,V000000000,4150,설비 main 전력량_지침*,0
20160320,234500,V000000000,4150,설비 main 전력량_지침*,0.691
20160321,0,V000000000,4150,설비 main 전력량_지침*,0
20160321,1500,V000000000,4150,설비 main 전력량_지침*,1.656
20160321,3000,V000000000,4150,설비 main 전력량_지침*,0
20160321,4500,V000000000,4150,설비 main 전력량_지침*,0.828
20160321,10000,V000000000,4150,설비 main 전력량_지침*,0
20160321,11500,V000000000,4150,설비 main 전력량_지침*,1.523
20160321,13000,V000000000,4150,설비 main 전력량_지침*,0.692
20160321,14500,V000000000,4150,설비 main 전력량_지침*,0
20160321,20000,V000000000,4150,설비 main 전력량_지침*,0
20160321,21500,V000000000,4150,설비 main 전력량_지침*,0.836
20160321,23000,V000000000,4150,설비 main 전력량_지침*,0
20160321,24500,V000000000,4150,설비 main 전력량_지침*,0.828
20160321,30000,V000000000,4150,설비 main 전력량_지침*,0
20160321,31500,V000000000,4150,설비 main 전력량_지침*,0
20160321,33000,V000000000,4150,설비 main 전력량_지침*,0
20160321,34500,V000000000,4150,설비 main 전력량_지침*,0
20160321,40000,V000000000,4150,설비 main 전력량_지침*,0
20160321,41500,V000000000,4150,설비 main 전력량_지침*,0
20160321,43000,V000000000,4150,설비 main 전력량_지침*,0
20160321,44500,V000000000,4150,설비 main 전력량_지침*,2.211
20160321,50000,V000000000,4150,설비 main 전력량_지침*,2.904
20160321,51500,V000000000,4150,설비 main 전력량_지침*,1.383
20160321,53000,V000000000,4150,설비 main 전력량_지침*,0.693
20160321,54500,V000000000,4150,설비 main 전력량_지침*,0.693
20160321,60000,V000000000,4150,설비 main 전력량_지침*,0.69
20160321,61500,V000000000,4150,설비 main 전력량_지침*,0.693
20160321,63000,V000000000,4150,설비 main 전력량_지침*,0.692
20160321,64500,V000000000,4150,설비 main 전력량_지침*,0.59
20160321,70000,V000000000,4150,설비 main 전력량_지침*,0.693
20160321,71500,V000000000,4150,설비 main 전력량_지침*,2.211
20160321,73000,V000000000,4150,설비 main 전력량_지침*,0
20160321,74500,V000000000,4150,설비 main 전력량_지침*,0.692
20160321,80000,V000000000,4150,설비 main 전력량_지침*,3.178
20160321,81500,V000000000,4150,설비 main 전력량_지침*,11.086
20160321,83000,V000000000,4150,설비 main 전력량_지침*,12.862
20160321,84500,V000000000,4150,설비 main 전력량_지침*,20.365
20160321,90000,V000000000,4150,설비 main 전력량_지침*,20.545
20160321,91500,V000000000,4150,설비 main 전력량_지침*,16.461
20160321,93000,V000000000,4150,설비 main 전력량_지침*,16.474
20160321,94500,V000000000,4150,설비 main 전력량_지침*,20.555
20160321,100000,V000000000,4150,설비 main 전력량_지침*,16.332
20160321,101500,V000000000,4150,설비 main 전력량_지침*,14.96
20160321,103000,V000000000,4150,설비 main 전력량_지침*,14.872
20160321,104500,V000000000,4150,설비 main 전력량_지침*,17.151
20160321,110000,V000000000,4150,설비 main 전력량_지침*,16.191
20160321,111500,V000000000,4150,설비 main 전력량_지침*,14.938
20160321,113000,V000000000,4150,설비 main 전력량_지침*,18.788
20160321,114500,V000000000,4150,설비 main 전력량_지침*,17.591
20160321,120000,V000000000,4150,설비 main 전력량_지침*,21.179
20160321,121500,V000000000,4150,설비 main 전력량_지침*,24.169
20160321,123000,V000000000,4150,설비 main 전력량_지침*,17.872
20160321,124500,V000000000,4150,설비 main 전력량_지침*,22.727
20160321,130000,V000000000,4150,설비 main 전력량_지침*,20.007
20160321,131500,V000000000,4150,설비 main 전력량_지침*,21.863
20160321,133000,V000000000,4150,설비 main 전력량_지침*,19.847
20160321,134500,V000000000,4150,설비 main 전력량_지침*,20.335
20160321,140000,V000000000,4150,설비 main 전력량_지침*,19.168
20160321,141500,V000000000,4150,설비 main 전력량_지침*,19.839
20160321,143000,V000000000,4150,설비 main 전력량_지침*,17.978
20160321,144500,V000000000,4150,설비 main 전력량_지침*,21.829
20160321,150000,V000000000,4150,설비 main 전력량_지침*,15.496
20160321,151500,V000000000,4150,설비 main 전력량_지침*,18.827
20160321,153000,V000000000,4150,설비 main 전력량_지침*,21.571
20160321,154500,V000000000,4150,설비 main 전력량_지침*,18.69
20160321,160000,V000000000,4150,설비 main 전력량_지침*,19.385
20160321,161500,V000000000,4150,설비 main 전력량_지침*,19.942
20160321,163000,V000000000,4150,설비 main 전력량_지침*,20.535
20160321,164500,V000000000,4150,설비 main 전력량_지침*,18.423
20160321,170000,V000000000,4150,설비 main 전력량_지침*,18.449
20160321,171500,V000000000,4150,설비 main 전력량_지침*,21.03
20160321,173000,V000000000,4150,설비 main 전력량_지침*,16.547
20160321,174500,V000000000,4150,설비 main 전력량_지침*,10.647
20160321,181500,V000000000,4150,설비 main 전력량_지침*,0
20160321,183000,V000000000,4150,설비 main 전력량_지침*,0.691
20160321,184500,V000000000,4150,설비 main 전력량_지침*,0.692
20160321,190000,V000000000,4150,설비 main 전력량_지침*,1.382
20160321,191500,V000000000,4150,설비 main 전력량_지침*,0
20160321,193000,V000000000,4150,설비 main 전력량_지침*,0.692
20160321,194500,V000000000,4150,설비 main 전력량_지침*,0.836
20160321,200000,V000000000,4150,설비 main 전력량_지침*,0
20160321,201500,V000000000,4150,설비 main 전력량_지침*,0.836
20160321,203000,V000000000,4150,설비 main 전력량_지침*,0
20160321,204500,V000000000,4150,설비 main 전력량_지침*,0.828
20160321,210000,V000000000,4150,설비 main 전력량_지침*,0.828
20160321,211500,V000000000,4150,설비 main 전력량_지침*,0
20160321,213000,V000000000,4150,설비 main 전력량_지침*,0
20160321,214500,V000000000,4150,설비 main 전력량_지침*,0.591
20160321,220000,V000000000,4150,설비 main 전력량_지침*,0.836
20160321,221500,V000000000,4150,설비 main 전력량_지침*,0
20160321,223000,V000000000,4150,설비 main 전력량_지침*,0
20160321,224500,V000000000,4150,설비 main 전력량_지침*,0.836
20160321,230000,V000000000,4150,설비 main 전력량_지침*,0.693
20160321,231500,V000000000,4150,설비 main 전력량_지침*,0
20160321,233000,V000000000,4150,설비 main 전력량_지침*,0
20160321,234500,V000000000,4150,설비 main 전력량_지침*,0
20160322,0,V000000000,4150,설비 main 전력량_지침*,0
20160322,1500,V000000000,4150,설비 main 전력량_지침*,0
20160322,3000,V000000000,4150,설비 main 전력량_지침*,0
20160322,4500,V000000000,4150,설비 main 전력량_지침*,0.828
20160322,10000,V000000000,4150,설비 main 전력량_지침*,0
20160322,11500,V000000000,4150,설비 main 전력량_지침*,0
20160322,13000,V000000000,4150,설비 main 전력량_지침*,0.692
20160322,14500,V000000000,4150,설비 main 전력량_지침*,0
20160322,20000,V000000000,4150,설비 main 전력량_지침*,0
20160322,21500,V000000000,4150,설비 main 전력량_지침*,0.821
20160322,23000,V000000000,4150,설비 main 전력량_지침*,0
20160322,24500,V000000000,4150,설비 main 전력량_지침*,0
20160322,30000,V000000000,4150,설비 main 전력량_지침*,0.692
20160322,31500,V000000000,4150,설비 main 전력량_지침*,0
20160322,33000,V000000000,4150,설비 main 전력량_지침*,0
20160322,34500,V000000000,4150,설비 main 전력량_지침*,0
20160322,40000,V000000000,4150,설비 main 전력량_지침*,0
20160322,41500,V000000000,4150,설비 main 전력량_지침*,0
20160322,43000,V000000000,4150,설비 main 전력량_지침*,0
20160322,44500,V000000000,4150,설비 main 전력량_지침*,1.52
20160322,50000,V000000000,4150,설비 main 전력량_지침*,2.768
20160322,51500,V000000000,4150,설비 main 전력량_지침*,1.383
20160322,53000,V000000000,4150,설비 main 전력량_지침*,0.836
20160322,54500,V000000000,4150,설비 main 전력량_지침*,0.694
20160322,60000,V000000000,4150,설비 main 전력량_지침*,1.521
20160322,61500,V000000000,4150,설비 main 전력량_지침*,0.689
20160322,63000,V000000000,4150,설비 main 전력량_지침*,0
20160322,64500,V000000000,4150,설비 main 전력량_지침*,1.522
20160322,70000,V000000000,4150,설비 main 전력량_지침*,0.693
20160322,71500,V000000000,4150,설비 main 전력량_지침*,0.692
20160322,73000,V000000000,4150,설비 main 전력량_지침*,1.384
20160322,74500,V000000000,4150,설비 main 전력량_지침*,0.693
20160322,80000,V000000000,4150,설비 main 전력량_지침*,0
20160322,81500,V000000000,4150,설비 main 전력량_지침*,0.692
20160322,83000,V000000000,4150,설비 main 전력량_지침*,0.691
20160322,84500,V000000000,4150,설비 main 전력량_지침*,2.359
20160322,90000,V000000000,4150,설비 main 전력량_지침*,24.883
20160322,91500,V000000000,4150,설비 main 전력량_지침*,17.976
20160322,93000,V000000000,4150,설비 main 전력량_지침*,21.879
20160322,94500,V000000000,4150,설비 main 전력량_지침*,21.925
20160322,100000,V000000000,4150,설비 main 전력량_지침*,18.555
20160322,101500,V000000000,4150,설비 main 전력량_지침*,19.396
20160322,103000,V000000000,4150,설비 main 전력량_지침*,23.462
20160322,104500,V000000000,4150,설비 main 전력량_지침*,16.903
20160322,110000,V000000000,4150,설비 main 전력량_지침*,19.373
20160322,111500,V000000000,4150,설비 main 전력량_지침*,18.209
20160322,113000,V000000000,4150,설비 main 전력량_지침*,17.151
20160322,114500,V000000000,4150,설비 main 전력량_지침*,20.112
20160322,120000,V000000000,4150,설비 main 전력량_지침*,18.197
20160322,121500,V000000000,4150,설비 main 전력량_지침*,18.82
20160322,123000,V000000000,4150,설비 main 전력량_지침*,18.18
20160322,124500,V000000000,4150,설비 main 전력량_지침*,15.481
20160322,130000,V000000000,4150,설비 main 전력량_지침*,13.367
20160322,131500,V000000000,4150,설비 main 전력량_지침*,14.539
20160322,133000,V000000000,4150,설비 main 전력량_지침*,15.353
20160322,134500,V000000000,4150,설비 main 전력량_지침*,14.905
20160322,140000,V000000000,4150,설비 main 전력량_지침*,11.465
20160322,141500,V000000000,4150,설비 main 전력량_지침*,13.278
20160322,143000,V000000000,4150,설비 main 전력량_지침*,14.872
20160322,144500,V000000000,4150,설비 main 전력량_지침*,12.449
20160322,150000,V000000000,4150,설비 main 전력량_지침*,12.483
20160322,151500,V000000000,4150,설비 main 전력량_지침*,13.697
20160322,153000,V000000000,4150,설비 main 전력량_지침*,16.532
20160322,154500,V000000000,4150,설비 main 전력량_지침*,13.148
20160322,160000,V000000000,4150,설비 main 전력량_지침*,13.843
20160322,161500,V000000000,4150,설비 main 전력량_지침*,11.831
20160322,163000,V000000000,4150,설비 main 전력량_지침*,16.196
20160322,164500,V000000000,4150,설비 main 전력량_지침*,14.813
20160322,170000,V000000000,4150,설비 main 전력량_지침*,10.654
20160322,171500,V000000000,4150,설비 main 전력량_지침*,15.855
20160322,173000,V000000000,4150,설비 main 전력량_지침*,12.302
20160322,174500,V000000000,4150,설비 main 전력량_지침*,13.835
20160322,180000,V000000000,4150,설비 main 전력량_지침*,14.889
20160322,181500,V000000000,4150,설비 main 전력량_지침*,0
20160322,183000,V000000000,4150,설비 main 전력량_지침*,1.522
20160322,184500,V000000000,4150,설비 main 전력량_지침*,1.519
20160322,190000,V000000000,4150,설비 main 전력량_지침*,0
20160322,191500,V000000000,4150,설비 main 전력량_지침*,0.693
20160322,193000,V000000000,4150,설비 main 전력량_지침*,0.836
20160322,194500,V000000000,4150,설비 main 전력량_지침*,0.828
20160322,200000,V000000000,4150,설비 main 전력량_지침*,0
20160322,201500,V000000000,4150,설비 main 전력량_지침*,0
20160322,203000,V000000000,4150,설비 main 전력량_지침*,0.82
20160322,204500,V000000000,4150,설비 main 전력량_지침*,0.592
20160322,210000,V000000000,4150,설비 main 전력량_지침*,0
20160322,211500,V000000000,4150,설비 main 전력량_지침*,0
20160322,213000,V000000000,4150,설비 main 전력량_지침*,0
20160322,214500,V000000000,4150,설비 main 전력량_지침*,0.832
20160322,220000,V000000000,4150,설비 main 전력량_지침*,0
20160322,221500,V000000000,4150,설비 main 전력량_지침*,0.691
20160322,223000,V000000000,4150,설비 main 전력량_지침*,0.692
20160322,224500,V000000000,4150,설비 main 전력량_지침*,0
20160322,230000,V000000000,4150,설비 main 전력량_지침*,0
20160322,231500,V000000000,4150,설비 main 전력량_지침*,0
20160322,233000,V000000000,4150,설비 main 전력량_지침*,0.828
20160322,234500,V000000000,4150,설비 main 전력량_지침*,0.828
20160323,0,V000000000,4150,설비 main 전력량_지침*,0
20160323,1500,V000000000,4150,설비 main 전력량_지침*,0.829
20160323,3000,V000000000,4150,설비 main 전력량_지침*,0
20160323,4500,V000000000,4150,설비 main 전력량_지침*,0.691
20160323,10000,V000000000,4150,설비 main 전력량_지침*,0
20160323,11500,V000000000,4150,설비 main 전력량_지침*,0
20160323,13000,V000000000,4150,설비 main 전력량_지침*,0
20160323,14500,V000000000,4150,설비 main 전력량_지침*,0
20160323,20000,V000000000,4150,설비 main 전력량_지침*,0
20160323,21500,V000000000,4150,설비 main 전력량_지침*,0
20160323,23000,V000000000,4150,설비 main 전력량_지침*,0
20160323,24500,V000000000,4150,설비 main 전력량_지침*,0
20160323,30000,V000000000,4150,설비 main 전력량_지침*,0
20160323,31500,V000000000,4150,설비 main 전력량_지침*,0
20160323,33000,V000000000,4150,설비 main 전력량_지침*,0
20160323,34500,V000000000,4150,설비 main 전력량_지침*,0
20160323,40000,V000000000,4150,설비 main 전력량_지침*,0
20160323,41500,V000000000,4150,설비 main 전력량_지침*,1.672
20160323,43000,V000000000,4150,설비 main 전력량_지침*,0
20160323,44500,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,50000,V000000000,4150,설비 main 전력량_지침*,2.076
20160323,51500,V000000000,4150,설비 main 전력량_지침*,1.383
20160323,53000,V000000000,4150,설비 main 전력량_지침*,0
20160323,54500,V000000000,4150,설비 main 전력량_지침*,0.693
20160323,60000,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,61500,V000000000,4150,설비 main 전력량_지침*,1.527
20160323,63000,V000000000,4150,설비 main 전력량_지침*,1.387
20160323,64500,V000000000,4150,설비 main 전력량_지침*,1.527
20160323,70000,V000000000,4150,설비 main 전력량_지침*,0
20160323,71500,V000000000,4150,설비 main 전력량_지침*,0.691
20160323,73000,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,74500,V000000000,4150,설비 main 전력량_지침*,5.988
20160323,80000,V000000000,4150,설비 main 전력량_지침*,1.383
20160323,81500,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,83000,V000000000,4150,설비 main 전력량_지침*,0.693
20160323,84500,V000000000,4150,설비 main 전력량_지침*,1.519
20160323,90000,V000000000,4150,설비 main 전력량_지침*,1.521
20160323,91500,V000000000,4150,설비 main 전력량_지침*,12.175
20160323,93000,V000000000,4150,설비 main 전력량_지침*,13.973
20160323,94500,V000000000,4150,설비 main 전력량_지침*,21.884
20160323,100000,V000000000,4150,설비 main 전력량_지침*,24.439
20160323,101500,V000000000,4150,설비 main 전력량_지침*,21.783
20160323,103000,V000000000,4150,설비 main 전력량_지침*,20.841
20160323,104500,V000000000,4150,설비 main 전력량_지침*,23.059
20160323,110000,V000000000,4150,설비 main 전력량_지침*,18.672
20160323,111500,V000000000,4150,설비 main 전력량_지침*,22.208
20160323,113000,V000000000,4150,설비 main 전력량_지침*,19.848
20160323,114500,V000000000,4150,설비 main 전력량_지침*,17.698
20160323,120000,V000000000,4150,설비 main 전력량_지침*,17.915
20160323,121500,V000000000,4150,설비 main 전력량_지침*,19.59
20160323,123000,V000000000,4150,설비 main 전력량_지침*,20.799
20160323,124500,V000000000,4150,설비 main 전력량_지침*,16.318
20160323,130000,V000000000,4150,설비 main 전력량_지침*,17.48
20160323,131500,V000000000,4150,설비 main 전력량_지침*,18.749
20160323,133000,V000000000,4150,설비 main 전력량_지침*,19.522
20160323,134500,V000000000,4150,설비 main 전력량_지침*,17.757
20160323,140000,V000000000,4150,설비 main 전력량_지침*,18.035
20160323,141500,V000000000,4150,설비 main 전력량_지침*,16.223
20160323,143000,V000000000,4150,설비 main 전력량_지침*,16.087
20160323,144500,V000000000,4150,설비 main 전력량_지침*,18.319
20160323,150000,V000000000,4150,설비 main 전력량_지침*,13.029
20160323,151500,V000000000,4150,설비 main 전력량_지침*,19.831
20160323,153000,V000000000,4150,설비 main 전력량_지침*,17.165
20160323,154500,V000000000,4150,설비 main 전력량_지침*,16.136
20160323,160000,V000000000,4150,설비 main 전력량_지침*,15.372
20160323,161500,V000000000,4150,설비 main 전력량_지침*,17.022
20160323,163000,V000000000,4150,설비 main 전력량_지침*,18.642
20160323,164500,V000000000,4150,설비 main 전력량_지침*,16.206
20160323,170000,V000000000,4150,설비 main 전력량_지침*,14.635
20160323,171500,V000000000,4150,설비 main 전력량_지침*,19.296
20160323,173000,V000000000,4150,설비 main 전력량_지침*,17.933
20160323,174500,V000000000,4150,설비 main 전력량_지침*,16.338
20160323,180000,V000000000,4150,설비 main 전력량_지침*,15.945
20160323,181500,V000000000,4150,설비 main 전력량_지침*,19.868
20160323,183000,V000000000,4150,설비 main 전력량_지침*,8.713
20160323,184500,V000000000,4150,설비 main 전력량_지침*,0.693
20160323,190000,V000000000,4150,설비 main 전력량_지침*,1.518
20160323,191500,V000000000,4150,설비 main 전력량_지침*,0
20160323,193000,V000000000,4150,설비 main 전력량_지침*,0
20160323,194500,V000000000,4150,설비 main 전력량_지침*,0.836
20160323,200000,V000000000,4150,설비 main 전력량_지침*,0
20160323,201500,V000000000,4150,설비 main 전력량_지침*,0
20160323,203000,V000000000,4150,설비 main 전력량_지침*,0
20160323,204500,V000000000,4150,설비 main 전력량_지침*,0.591
20160323,210000,V000000000,4150,설비 main 전력량_지침*,0
20160323,211500,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,213000,V000000000,4150,설비 main 전력량_지침*,0.828
20160323,214500,V000000000,4150,설비 main 전력량_지침*,0
20160323,220000,V000000000,4150,설비 main 전력량_지침*,0
20160323,221500,V000000000,4150,설비 main 전력량_지침*,0
20160323,223000,V000000000,4150,설비 main 전력량_지침*,0
20160323,224500,V000000000,4150,설비 main 전력량_지침*,0
20160323,230000,V000000000,4150,설비 main 전력량_지침*,1.66
20160323,231500,V000000000,4150,설비 main 전력량_지침*,0
20160323,233000,V000000000,4150,설비 main 전력량_지침*,0.692
20160323,234500,V000000000,4150,설비 main 전력량_지침*,1.656
20160324,0,V000000000,4150,설비 main 전력량_지침*,0.828
20160324,1500,V000000000,4150,설비 main 전력량_지침*,0
20160324,3000,V000000000,4150,설비 main 전력량_지침*,0
20160324,4500,V000000000,4150,설비 main 전력량_지침*,0.692
20160324,10000,V000000000,4150,설비 main 전력량_지침*,0
20160324,11500,V000000000,4150,설비 main 전력량_지침*,0
20160324,13000,V000000000,4150,설비 main 전력량_지침*,1.529
20160324,14500,V000000000,4150,설비 main 전력량_지침*,0
20160324,20000,V000000000,4150,설비 main 전력량_지침*,0
20160324,21500,V000000000,4150,설비 main 전력량_지침*,0
20160324,23000,V000000000,4150,설비 main 전력량_지침*,0
20160324,24500,V000000000,4150,설비 main 전력량_지침*,0.828
20160324,30000,V000000000,4150,설비 main 전력량_지침*,0.828
20160324,31500,V000000000,4150,설비 main 전력량_지침*,0
20160324,33000,V000000000,4150,설비 main 전력량_지침*,0
20160324,34500,V000000000,4150,설비 main 전력량_지침*,0
20160324,40000,V000000000,4150,설비 main 전력량_지침*,0
20160324,41500,V000000000,4150,설비 main 전력량_지침*,0
20160324,43000,V000000000,4150,설비 main 전력량_지침*,1.657
20160324,44500,V000000000,4150,설비 main 전력량_지침*,0.836
20160324,50000,V000000000,4150,설비 main 전력량_지침*,2.076
20160324,51500,V000000000,4150,설비 main 전력량_지침*,1.385
20160324,53000,V000000000,4150,설비 main 전력량_지침*,0
20160324,54500,V000000000,4150,설비 main 전력량_지침*,1.384
20160324,60000,V000000000,4150,설비 main 전력량_지침*,0.694
20160324,61500,V000000000,4150,설비 main 전력량_지침*,1.527
20160324,63000,V000000000,4150,설비 main 전력량_지침*,0
20160324,64500,V000000000,4150,설비 main 전력량_지침*,9.014
20160324,70000,V000000000,4150,설비 main 전력량_지침*,13.924
20160324,71500,V000000000,4150,설비 main 전력량_지침*,13.966
20160324,73000,V000000000,4150,설비 main 전력량_지침*,15.96
20160324,74500,V000000000,4150,설비 main 전력량_지침*,16.98
20160324,80000,V000000000,4150,설비 main 전력량_지침*,17.263
20160324,81500,V000000000,4150,설비 main 전력량_지침*,20.223
20160324,83000,V000000000,4150,설비 main 전력량_지침*,21.225
20160324,84500,V000000000,4150,설비 main 전력량_지침*,26.481
20160324,90000,V000000000,4150,설비 main 전력량_지침*,28.044
20160324,91500,V000000000,4150,설비 main 전력량_지침*,30.643
20160324,93000,V000000000,4150,설비 main 전력량_지침*,18.078
20160324,94500,V000000000,4150,설비 main 전력량_지침*,20.458
20160324,100000,V000000000,4150,설비 main 전력량_지침*,16.056
20160324,101500,V000000000,4150,설비 main 전력량_지침*,17.137
